"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"318","RT @UnitedFlyerHD: United B757-200 (N12125) with scimitar winglets rolling on Houston IAH 33L
#avgeek #boeing #boeing757 #UnitedAirlines ht",FALSE,0,NA,2017-12-13 04:34:49,FALSE,NA,"940802162652827650",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","InfoAeroQuebec",10,TRUE,FALSE,NA,NA
"319","RT @UnitedFlyerHD: United B757-200 (N12125) with scimitar winglets rolling on Houston IAH 33L
#avgeek #boeing #boeing757 #UnitedAirlines ht",FALSE,0,NA,2017-12-13 04:01:33,FALSE,NA,"940793790767431691",NA,"<a href=""http://www.planespottingiscool.com"" rel=""nofollow"">PlaneSpotterRetweet</a>","PlaneSpotIsCool",10,TRUE,FALSE,NA,NA
"320","RT @UnitedFlyerHD: United B757-200 (N12125) with scimitar winglets rolling on Houston IAH 33L
#avgeek #boeing #boeing757 #UnitedAirlines ht",FALSE,0,NA,2017-12-13 04:00:59,FALSE,NA,"940793647397609472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AJtheAviator",10,TRUE,FALSE,NA,NA
"321","RT @UnitedFlyerHD: United B757-200 (N12125) with scimitar winglets rolling on Houston IAH 33L
#avgeek #boeing https://t.co/bo9DMsaJ87",FALSE,0,NA,2017-12-13 03:57:24,TRUE,NA,"940792745651777536",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","AvEcuadorRT",0,FALSE,FALSE,NA,NA
"322","United B757-200 (N12125) with scimitar winglets rolling on Houston IAH 33L
#avgeek #boeing #boeing757 https://t.co/qJR9vBkyAU",FALSE,52,NA,2017-12-13 03:42:58,TRUE,NA,"940789113543852033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UnitedFlyerHD",10,FALSE,FALSE,NA,NA
"323","So much pain from sitting in that @UnitedAirlines plane I can barely walk my broken toe is throbbing and my foot is https://t.co/Ob2G4D8m4i",FALSE,0,NA,2017-12-13 03:20:57,TRUE,NA,"940783575624044544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tooner1977",0,FALSE,FALSE,NA,NA
"324","To all my friends out their in social media, please do you yourself a HUGE favor and stay away from #UnitedAirlines https://t.co/Uc5moCB6VT",FALSE,1,NA,2017-12-13 03:20:26,TRUE,NA,"940783443046273025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AutoMateTalent",0,FALSE,FALSE,NA,NA
"325","Just finished favorite trip of the year. The last one. Big thanks to @United Pilots and Flight Attendants for the 1 https://t.co/R8yCBeak8A",FALSE,8,NA,2017-12-13 03:12:33,TRUE,NA,"940781458943238144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ToddOwens_CO",2,FALSE,FALSE,NA,NA
"326","@UnitedAirlines had an all female crew on flight 5481 from #YVR to #Den tonight awesome to see #equalityintheworkplace #inspiremydaughter",FALSE,0,"UnitedAirlines",2017-12-13 02:51:00,FALSE,NA,"940776037226487808","25166595","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SkydiveVanIsle",0,FALSE,FALSE,NA,NA
"327","RT @drea_xox: @United Why are you trying to capitalize on the #ThomasFire? $492 to change my ticket is outrageous. A monstrous wildfire is",FALSE,0,NA,2017-12-13 02:50:55,FALSE,NA,"940776016875724801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lisamowmow",24,TRUE,FALSE,NA,NA
"328","@Delta time to fix your $#!! old planes before putting them into service. Last week was a 10 hour delay due to a b https://t.co/aKZ97OB2QW",FALSE,0,"Delta",2017-12-13 01:19:47,TRUE,NA,"940753082539040769","5920532","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","acayaffa",0,FALSE,FALSE,NA,NA
"329","@united JR, you are awesome #crushingit #customerservicewin #unitedairlines",FALSE,0,"united",2017-12-13 01:19:06,FALSE,"940752195837886466","940752910610305024","260907612","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RA_Ocho",0,FALSE,FALSE,NA,NA
"330","Hey #UnitedAirlines what's up with the tv remote in the armrest?? My aislemate has total control of my fate now!!",FALSE,3,NA,2017-12-13 01:18:15,FALSE,NA,"940752694205145094",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AquaKong",0,FALSE,FALSE,NA,NA
"331","RT @StephanieSFOSIS: Let the warm ups begin! Round 2 SFO vs EWR! #UnitedAirlines #UnitedSoccer2017 #whyiloveAO #TeamSFO @weareunited #being",FALSE,0,NA,2017-12-13 00:14:24,FALSE,NA,"940736625801281537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jennifer111797",2,TRUE,FALSE,NA,NA
"332","RT @drea_xox: @United Why are you trying to capitalize on the #ThomasFire? $492 to change my ticket is outrageous. A monstrous wildfire is",FALSE,0,NA,2017-12-12 23:23:53,FALSE,NA,"940723915717881856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wendickleee",24,TRUE,FALSE,NA,NA
"333","When it comes to in flight entertainment, what do you want from the airline. You can't please all of the people all https://t.co/sDN7EFD6D3",FALSE,0,NA,2017-12-12 23:21:54,TRUE,NA,"940723415387959298",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YourMileageVary",0,FALSE,FALSE,NA,NA
"334","RT @drea_xox: @United Why are you trying to capitalize on the #ThomasFire? $492 to change my ticket is outrageous. A monstrous wildfire is",FALSE,0,NA,2017-12-12 23:15:36,FALSE,NA,"940721829194297346",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4elix",24,TRUE,FALSE,NA,NA
"335","RT @painguy: Sweating like a pig on unitedairlines# at the gate in Chicago to Boston.  Not what I expect from a legacy airlines",FALSE,0,NA,2017-12-12 23:14:36,FALSE,NA,"940721575451680768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crying_birds",1,TRUE,FALSE,NA,NA
"336","@AlonzoBodden @AlonzoBodden you are righter than ever with this old tweet, because #AmericanAirlines and https://t.co/5JFVvClDev",FALSE,0,"AlonzoBodden",2017-12-12 23:10:03,TRUE,"418124780168949760","940720430700048384","24335079","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","78tiger",0,FALSE,FALSE,NA,NA
"337","By banning Basic Economy ticket holders from using the overhead bins on #airliners, #AmericanAirlines and https://t.co/yO6Rrp47et",FALSE,0,NA,2017-12-12 23:03:00,TRUE,NA,"940718659969806336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","78tiger",0,FALSE,FALSE,NA,NA
"338","RT @UnitedFlyerHD: United B757-200 (N14107) with a close view of the scimitar winglets as it lines up on Houston IAH 33L
#avgeek #boeing #b",FALSE,0,NA,2017-12-12 22:49:11,FALSE,NA,"940715182812205056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gajsvtablet",27,TRUE,FALSE,NA,NA
"339","RT @drea_xox: @United Why are you trying to capitalize on the #ThomasFire? $492 to change my ticket is outrageous. A monstrous wildfire is",FALSE,0,NA,2017-12-12 22:17:31,FALSE,NA,"940707213542268928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GoranVuletici",24,TRUE,FALSE,NA,NA
"340","RT @drea_xox: @United Why are you trying to capitalize on the #ThomasFire? $492 to change my ticket is outrageous. A monstrous wildfire is",FALSE,0,NA,2017-12-12 21:42:57,FALSE,NA,"940698514455187457",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EyeGloArts",24,TRUE,FALSE,NA,NA
"341","1960s United Airlines 'Fly The Friendly Skies' Scripto Butane Lighter https://t.co/Mnwyh0YZhK @EtsySellsVtg https://t.co/tXxsQM4vEq",FALSE,1,NA,2017-12-12 21:40:14,TRUE,NA,"940697829063868416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cariboovintage",0,FALSE,FALSE,NA,NA
"342","RT @drea_xox: @United Why are you trying to capitalize on the #ThomasFire? $492 to change my ticket is outrageous. A monstrous wildfire is",FALSE,0,NA,2017-12-12 21:36:55,FALSE,NA,"940696993659101184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarybethSanche9",24,TRUE,FALSE,NA,NA
"343","So bummed my new suitcase got soaking wet on my last flight in the belly of the plane. Odd it came off nearly last. https://t.co/5aY9Q6dS9v",FALSE,0,NA,2017-12-12 21:23:56,TRUE,NA,"940693729286819840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnnywattage",0,FALSE,FALSE,NA,NA
"344","Let the warm ups begin! Round 2 SFO vs EWR! #UnitedAirlines #UnitedSoccer2017 #whyiloveAO #TeamSFO @weareunited https://t.co/yXeVW3RddQ",FALSE,14,NA,2017-12-12 20:59:17,TRUE,NA,"940687526037135360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","StephanieSFOSIS",2,FALSE,FALSE,NA,NA
"345","@UnitedAirlines Hi. I am on flight 4191 PWM to EWR this evening.  The plane is coming from Chicago and that flight https://t.co/iQdGY62qhz",FALSE,0,"UnitedAirlines",2017-12-12 20:45:11,TRUE,NA,"940683973877026816","25166595","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kspier",0,FALSE,FALSE,NA,NA
"346","RT @drea_xox: @United Why are you trying to capitalize on the #ThomasFire? $492 to change my ticket is outrageous. A monstrous wildfire is",FALSE,0,NA,2017-12-12 20:43:21,FALSE,NA,"940683514739007488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","candy4658",24,TRUE,FALSE,NA,NA
"347","RT @Yimyiiwah: #unitedAIRLINES Che cazzo fai??  Thank u for letting us know how racist you are",FALSE,0,NA,2017-12-12 20:01:25,FALSE,NA,"940672960066711552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Antoine70498847",2,TRUE,FALSE,NA,NA
"348","RT @ziyoupara: Somebody has to leave, why it is Chinese?WTF!! Please just don't make up any excuse for your fault!!!   #UnitedAirlines",FALSE,0,NA,2017-12-12 19:57:12,FALSE,NA,"940671900833009664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tahohaggdis1981",1,TRUE,FALSE,NA,NA
"349","Take the best United promotion #unitedAIRLINES https://t.co/J5q5xXq36F",FALSE,0,NA,2017-12-12 19:54:46,FALSE,NA,"940671285855752193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RKferman",0,FALSE,FALSE,NA,NA
"350","Excellent combination thank you United airlines #unitedAIRLINES https://t.co/ZMWisQWwGj",FALSE,0,NA,2017-12-12 19:50:40,FALSE,NA,"940670255386505217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RKferman",0,FALSE,FALSE,NA,NA
"351","As a good  @united airlines customer ...I am sad to say I am done with this airline! Cant believe how terrible thei https://t.co/gLJyrTtiV4",FALSE,0,NA,2017-12-12 19:46:26,TRUE,NA,"940669190280753153",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lluz82",0,FALSE,FALSE,NA,NA
"352","RT @drea_xox: @United Why are you trying to capitalize on the #ThomasFire? $492 to change my ticket is outrageous. A monstrous wildfire is",FALSE,0,NA,2017-12-12 19:19:09,FALSE,NA,"940662325417095168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","barbhastings2",24,TRUE,FALSE,NA,NA
"353","RT @MauriceClisby: #UnitedAirlines have claimed responsibility for attack on US aircraft.",FALSE,0,NA,2017-12-12 18:42:49,FALSE,NA,"940653180119060481",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DaisyFr46045401",3,TRUE,FALSE,NA,NA
"354","RT @GETAnalysis: @TheAtlNews READ our BLOG at GETAnalysis.ca:  

The Callousness of #UnitedAirlines &amp; Its #CEO  

https://t.co/M5eRpcb6lr",FALSE,0,NA,2017-12-12 17:28:34,FALSE,NA,"940634497455927296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TorontoTarun",4,TRUE,FALSE,NA,NA
"355","RT @Insights2Growth: As a #UnitedAirlines 1K flyer, I'm very excited about this! https://t.co/ZJYO3cg5CG",FALSE,0,NA,2017-12-12 17:21:55,FALSE,NA,"940632823446114305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Baer__Auctionee",28,TRUE,FALSE,NA,NA
"356","RT @Insights2Growth: As a #UnitedAirlines 1K flyer, I'm very excited about this! https://t.co/ZJYO3cg5CG",FALSE,0,NA,2017-12-12 17:21:43,FALSE,NA,"940632770409390080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BarbaraMoore41",28,TRUE,FALSE,NA,NA
"357","RT @Insights2Growth: As a #UnitedAirlines 1K flyer, I'm very excited about this! https://t.co/ZJYO3cg5CG",FALSE,0,NA,2017-12-12 17:20:42,FALSE,NA,"940632515848622080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RadBoyHoilywood",28,TRUE,FALSE,NA,NA
"358","RT @Insights2Growth: As a #UnitedAirlines 1K flyer, I'm very excited about this! https://t.co/ZJYO3cg5CG",FALSE,0,NA,2017-12-12 17:20:40,FALSE,NA,"940632505769713665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrittanyLealr",28,TRUE,FALSE,NA,NA
"359","RT @Insights2Growth: As a #UnitedAirlines 1K flyer, I'm very excited about this! https://t.co/ZJYO3cg5CG",FALSE,0,NA,2017-12-12 17:20:32,FALSE,NA,"940632472907378693",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ferrdykunc0ro",28,TRUE,FALSE,NA,NA
"360","RT @Insights2Growth: As a #UnitedAirlines 1K flyer, I'm very excited about this! https://t.co/ZJYO3cg5CG",FALSE,0,NA,2017-12-12 17:19:35,FALSE,NA,"940632235744677889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suzzane_evans50",28,TRUE,FALSE,NA,NA
"361","RT @Insights2Growth: As a #UnitedAirlines 1K flyer, I'm very excited about this! https://t.co/ZJYO3cg5CG",FALSE,0,NA,2017-12-12 17:19:25,FALSE,NA,"940632193965154304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Veronapl57",28,TRUE,FALSE,NA,NA
"362","RT @Insights2Growth: As a #UnitedAirlines 1K flyer, I'm very excited about this! https://t.co/ZJYO3cg5CG",FALSE,0,NA,2017-12-12 17:18:37,FALSE,NA,"940631992739041280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vuicanpunch",28,TRUE,FALSE,NA,NA
"363","RT @Insights2Growth: As a #UnitedAirlines 1K flyer, I'm very excited about this! https://t.co/ZJYO3cg5CG",FALSE,0,NA,2017-12-12 17:18:23,FALSE,NA,"940631934581067776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DivlneBeautyyXo",28,TRUE,FALSE,NA,NA
"364","RT @Insights2Growth: As a #UnitedAirlines 1K flyer, I'm very excited about this! https://t.co/ZJYO3cg5CG",FALSE,0,NA,2017-12-12 17:18:20,FALSE,NA,"940631921683517441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajd0chterman",28,TRUE,FALSE,NA,NA
"365","RT @Insights2Growth: As a #UnitedAirlines 1K flyer, I'm very excited about this! https://t.co/ZJYO3cg5CG",FALSE,0,NA,2017-12-12 17:18:12,FALSE,NA,"940631886837239808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JonesWestrox00",28,TRUE,FALSE,NA,NA
"366","Atlanta to Calgary, Canada for only $249 roundtrip with Air Canada and United. #AirCanada #UnitedAirlines https://t.co/UcRrvFoS9I",FALSE,0,NA,2017-12-12 17:18:02,FALSE,NA,"940631846437744642",NA,"<a href=""https://milesreport.com/"" rel=""nofollow"">Miles Deals Canada</a>","MilesDealsCA",0,FALSE,FALSE,NA,NA
"367","Atlanta to Calgary, Canada for only $249 roundtrip with Air Canada and United. #AirCanada #UnitedAirlines https://t.co/z1xYVVxEG8",FALSE,0,NA,2017-12-12 17:12:03,FALSE,NA,"940630337889165314",NA,"<a href=""https://milesreport.com/"" rel=""nofollow"">Miles Deals</a>","MilesDeals",0,FALSE,FALSE,NA,NA
"368","As a #UnitedAirlines 1K flyer, I'm very excited about this! https://t.co/ZJYO3cg5CG",FALSE,32,NA,2017-12-12 17:09:27,FALSE,NA,"940629682516500480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Insights2Growth",28,FALSE,FALSE,NA,NA
"369","The friendly sky. #airline #united #unitedairlines #plane @ Chicago O'Hare International Airport https://t.co/XEmBTNPSgP",FALSE,0,NA,2017-12-12 16:59:09,FALSE,NA,"940627091346817024",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","khayes06",0,FALSE,FALSE,"-87.9044652","41.97751817"
"370","RT @drea_xox: @United Why are you trying to capitalize on the #ThomasFire? $492 to change my ticket is outrageous. A monstrous wildfire is",FALSE,0,NA,2017-12-12 16:33:33,FALSE,NA,"940620649323577344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ventuckyspaz",24,TRUE,FALSE,NA,NA
"371","RT @HamillHimself: We DID fly #UnitedAirlines! I'm pleased to report they couldn't have been nicer w/ not one person dragged kicking &amp; scre",FALSE,0,NA,2017-12-12 16:00:55,FALSE,NA,"940612436003979265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dq0729",602,TRUE,FALSE,NA,NA
"372","RT @HamillHimself: We DID fly #UnitedAirlines! I'm pleased to report they couldn't have been nicer w/ not one person dragged kicking &amp; scre",FALSE,0,NA,2017-12-12 15:54:37,FALSE,NA,"940610850410205184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HAHUDON",602,TRUE,FALSE,NA,NA
"373","#unitedairlines sucks. flying @united from EWR, and they don't accept one time passes anymore at their Terminal C c https://t.co/GjbPtIu0Ti",FALSE,0,NA,2017-12-12 14:52:11,TRUE,NA,"940595140804177921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","teejay_06",0,FALSE,FALSE,NA,NA
"374","RT @skygoflycom: United Star Alliance 'Queen' #unitedairlines #boeing #747 #queenoftheskies #planespotting #dontgo https://t.co/2THoOMtay3",FALSE,0,NA,2017-12-12 13:59:37,FALSE,NA,"940581910929137669",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Pereiraosv",2,TRUE,FALSE,NA,NA
"375","@AirChinaNA please hand over my baggages that are delayed/lost in Beijing Airport to @UnitedAirlines so that they c https://t.co/ivNUeFjpX4",FALSE,0,"AirChinaNA",2017-12-12 13:52:57,TRUE,NA,"940580231882080256","427459511","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nishith77995444",0,FALSE,FALSE,NA,NA
"376","RT @skygoflycom: United Star Alliance 'Queen' #unitedairlines #boeing #747 #queenoftheskies #planespotting #dontgo https://t.co/2THoOMtay3",FALSE,0,NA,2017-12-12 13:46:31,FALSE,NA,"940578613241548800",NA,"<a href=""http://www.planespottingiscool.com"" rel=""nofollow"">PlaneSpotterRetweet</a>","PlaneSpotIsCool",2,TRUE,FALSE,NA,NA
"377","United Star Alliance 'Queen' #unitedairlines #boeing #747 #queenoftheskies #planespotting #dontgo https://t.co/9e4T7ilmCd",FALSE,0,NA,2017-12-12 13:45:27,TRUE,NA,"940578344474697728",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","skygoflycom",2,FALSE,FALSE,NA,NA
"378","#OTG experience and #unitedAIRLINES made my transition in #Huston excellent!  Paying for meals with miles just brilliant!",FALSE,1,NA,2017-12-12 13:17:29,FALSE,NA,"940571309695741952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrianHosman",0,FALSE,FALSE,NA,NA
